d1 d2 d3 d4 d5 d6
-0.49981243283484184 -0.7062283725495022 -0.4482961147876246 -0.11654143663462893 -0.21878025661028666 -0.0705489559992172
3.186533866445885 0.03577814219874063 -0.6339809073766819 -0.038464827199563505 -0.21878025661028597 -0.5028590061811798
-0.9350522036204283 -0.405685085328754 1.1730983108595037 -0.12398264399817487 -0.21878025661028583 -1.9700390056537638
1.1551882953101977 -0.3726971139543206 -0.37743280787248623 -0.07016701240969382 -0.2187802566102858 1.9276893781217441
1.5094927553920037 0.4087994339364424 -2.3343957545792198 -0.08883825785963945 -0.21878025661028608 -0.1755980268621722
0.053114948424159224 1.0353028355710328 1.1287528085714997 0.0767054844318837 -0.21878025661028602 4.155389041839057
1.0811463415779317 -0.41034896315583097 -0.17313549144251686 -0.14673320201323675 4.256373126780897 0.1190626684624811
-0.39742617134711195 -0.39088200212380886 -0.3527470381655758 -0.12133418383303124 -0.21878025661028588 -1.3935508833377033
0.6423038137277394 -0.42867494835223646 -0.17204859187663443 1.3851728946792101 -0.21878025661028583 0.3665751736497949
0.2029415358955911 -0.15320157676414126 1.2682128349641446 -0.07194623083097498 -0.2187802566102868 -0.04672574328712405
-1.268699151188274 -0.993690584701631 -0.19890413779150726 -0.14673320201323709 -0.21878025661028652 -1.3057370407158515
1.449840917144569 0.861067186174522 -0.21966315362817765 -0.05168671472490368 -0.19788507270128852 -0.058901103374080166
-0.8327362868197854 0.1108886018427033 1.1571382146254192 -0.11393841125267025 -0.21878025661028686 -0.051968661618443004
-0.848452265413077 -0.892585969561448 1.105845287896413 -0.11573876916405154 -0.21878025661028674 -0.06984054858809781
-0.284635006809571 0.1122653669605896 -0.22827235370606877 -0.09858347389732793 -0.218780256610286 1.8780189230108413
-1.211666520302006 0.4756117577772829 -0.24226230383264155 -0.1351274393038762 -0.21878025661028666 -0.19168662330064273
0.5845205492231361 -0.4173551052466395 1.4399812880996417 1.9218723461897727 -0.21878025661028577 0.4386855871942754
-0.07550023452884518 0.12145404490145181 -0.7123246280854901 -0.14673320201323659 6.229027100595621 0.02598262263160626
0.051284561569989354 0.6321559420352507 1.1582370045371808 -0.06051369460119617 -0.21878025661028613 -0.0700604976633244
-0.5265434453346236 1.2284577576955311 1.1287528085714993 -0.12117835793739733 -0.2187802566102859 -1.9936094244093476
1.9701042237531086 -0.7196556672894135 -0.30908488914309534 -0.10992983810100988 -0.21878025661028602 -0.106533968932876
-0.08855460142603576 -0.03900815101300191 -0.317149683921944 -0.10192210506853659 -0.21878025661028686 -0.07158812716479317
0.3655220104651791 -0.011062270013426466 0.7775568191871877 13.175192739899504 -0.21878025661028597 0.740342411755584
-1.5529301430542157 -0.10824448943585259 -1.3237462744868416 -0.1450129187213831 -0.21878025661028613 -1.9546840734354534
-0.0031482086755355984 -0.9758072672611784 1.2651105503115163 -0.07339863899685592 -0.21878025661028666 -0.07284903828975062
2.351165643834459 -0.05454053601956336 -0.037222097290058015 -0.05678016066191407 -0.2187802566102865 -2.1146287932075505
2.2035542286166567 -0.27149927100905336 1.5289870339317146 0.2104022431353264 -0.21878025661028586 -0.668337009856252
0.6019954103275603 0.3633712327920446 1.3420649194123149 -0.07009706741911129 -0.19491724189945236 0.6870861946291918
0.8175079178165696 -1.3572930934179808 -0.27193795561628087 -0.1044282630283062 -0.21878025661028622 -0.028487265964000016
-0.49413004570921265 3.7409139157460713 0.21474273363540555 -0.015613055049481014 -0.2187802566102858 0.07733994616460649
-0.2386191341207572 1.800905022108876 -0.24819743418936957 -0.12681470507148004 -0.21878025661028594 2.0291706105588254
-0.13630732497677572 0.19777361914425176 -2.724121217331822 -0.14240651533598156 -0.2187802566102858 -0.01721222188888808
-0.34678099857257727 -0.20457174682496165 -2.6905035759828944 -0.14673320201323659 -0.21878025661028597 -1.428480574721894
-1.2668952716799333 -0.9128432171723055 -0.4477936698896998 -0.1449980449247872 -0.21878025661028594 -2.436752696535936
-0.44775572592986146 -0.07423480421838541 0.49523259790150875 -0.11986375997152884 -0.21878025661028594 -0.1408387135691802
-0.2935023426508453 0.7308664303263576 -0.22170248762452893 -0.12617748553310332 -0.21878025661028677 -0.09790532147405574
-1.2462091293599997 -0.19669004772902235 -0.273739691617431 -0.1373685081037375 -0.2187802566102869 -0.14578680404971195
1.1398100771179942 -0.1176493183864983 1.2711959371329702 -0.10816281299706809 -0.21878025661028652 -0.08190561230872587
-0.058504276218154065 -1.3404504134227437 -0.2367451404024437 -0.09521248363520235 -0.21878025661028658 -0.11272320548664133
-0.8237878584257528 0.9633277777176971 -1.6391050164704564 -0.13553535250400658 -0.2187802566102861 -0.17513003278348366
0.6461738475963463 -0.747698351699009 1.268030534276047 -0.10121320608375496 -0.20105523090647148 -1.623466552099436
-1.2519508785989735 1.798712744525706 -0.5210737804728115 -0.14239177802733835 -0.21878025661028602 -1.7711971043713624
1.3361877551064913 -1.1403626878150548 -0.4563410755369427 -0.07937005495036854 -0.21878025661028586 0.8321731664635862
-0.7522477349544033 -1.4333552495912691 0.08900589792991095 -0.0889236887412778 -0.21878025661028594 0.061711691555965766
-0.10612870788862144 2.0995821613358983 -2.59889196708953 -0.12915238135717033 -0.2187802566102858 -0.17752133155975028
-0.6439573785388744 0.057449371550214616 -0.37494118567820384 -0.1305264872982067 -0.21878025661028694 -0.10196293272632583
-0.972199659863985 0.21581208950022396 1.0194359889778135 -0.12793360782763738 -0.21878025661028586 -1.0077812278676594
