id d1 d2 d3 d4 d5 d6 c1 c2
276 -1.1006388986542628 0.8367750524906792 -0.43812160560466173 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 White Male
296 1.774288720295248 -0.2829827016408195 -0.43812160560466173 -0.14673320201323659 -0.2187802566102861 -1.4106344005212377 White Female
299 -0.26842300895835186 -0.034312779304166596 -0.43812160560466173 -0.14673320201323659 -0.2187802566102861 0.338290671143094 White Male
300 -0.7223589487924851 0.100780618300096 -1.2215588126927426 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 White Female
302 1.8499447102676034 -1.0540875984278717 -0.43812160560466173 -0.14673320201323659 -0.2187802566102861 0.338290671143094 White Male
307 -0.9493269187095518 0.32969439735316014 1.1287528085714997 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 White Male
316 -0.9493269187095518 -0.8973921313587555 0.7370342050274594 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 White Male
321 0.33682491082049254 0.49376410285922695 1.1287528085714997 -0.14673320201323659 -0.2187802566102861 0.08844423233390379 White Male
346 0.4881368907652036 0.633429717620161 -0.43812160560466173 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 Black Male
350 -1.1762948886266185 -1.4587714150897895 -0.04640300206062135 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 White Male
354 0.5637928807375592 0.23874230120140097 -2.788433226868904 -0.14673320201323659 5.557218444488741 0.338290671143094 White Female
355 -1.0249829086819073 1.4697005417499183 -0.04640300206062135 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 White Male
359 -0.7223589487924851 -0.5261621768742231 -0.43812160560466173 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 White Male
372 -0.7980149387648406 -0.7682908941275219 -0.04640300206062135 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 White Female
373 0.8664168406269813 0.9335489158295045 1.1287528085714997 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 White Male
382 -0.41973498890306293 -0.6743285183570847 -0.04640300206062135 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 White Female
383 0.5637928807375592 -0.012767507567967191 2.303908619203621 1.854772966561421 -0.2187802566102861 1.5875228651890452 White Male
397 -1.1762948886266185 0.1412206011019606 -0.43812160560466173 -0.14673320201323659 -0.2187802566102861 2.586908620425806 White Male
398 1.8499447102676034 0.30816805819317883 -0.43812160560466173 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 White Male
433 0.7907608506546259 0.0287894972307654 1.5204714121155403 -0.14673320201323659 4.663284485618348 0.338290671143094 White Male
436 -0.26842300895835186 0.9019977775620386 -0.43812160560466173 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 White Male
438 2.1525686701570255 -1.3284395604043793 0.34531560148341905 -0.14673320201323659 -0.2187802566102861 -1.4106344005212377 White Female
442 -0.8736709287371962 -0.2705439990655269 -1.613277416236783 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 White Male
449 1.5473207503781812 0.9204286405103602 -0.43812160560466173 -0.14673320201323659 -0.2187802566102861 0.338290671143094 White Male
453 0.5637928807375592 1.719440154642894 -0.43812160560466173 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 White Male
455 -0.34407899893070737 -0.02351174457173974 -0.43812160560466173 -0.14673320201323659 -0.2187802566102861 -1.3273522542515075 White Female
456 -0.41973498890306293 -0.11007148304089938 1.1287528085714997 -0.14673320201323659 -0.2187802566102861 -1.743762985600158 White Male
462 1.774288720295248 -0.7163588375612698 -0.43812160560466173 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 White Male
466 -1.1006388986542628 1.8777164918262217 1.1287528085714997 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 Black Male
471 0.7907608506546259 -0.4524008599285 0.34531560148341905 -0.14673320201323659 3.189034282729884 0.08844423233390379 White Male
475 -1.0249829086819073 0.731831782513743 -0.04640300206062135 -0.14673320201323659 -0.2187802566102861 -1.743762985600158 Amer-Indian-Eskimo Female
493 1.3960087704334703 0.011428324838766407 -3.1801518304129446 -0.14673320201323659 -0.2187802566102861 -0.9109415229028571 Black Female
510 -0.41973498890306293 1.2289633688486499 0.34531560148341905 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 Black Female
512 -0.26842300895835186 -1.279451519440042 -0.43812160560466173 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 White Male
513 -0.34407899893070737 -0.39231832930035515 -0.43812160560466173 -0.14673320201323659 -0.2187802566102861 -0.744377230363397 White Female
522 0.4881368907652036 2.3091141735318805 -2.3967146233248635 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 White Female
527 -1.6302308284607516 0.5015548579729756 -1.2215588126927426 -0.14673320201323659 -0.2187802566102861 -2.4100201557579988 White Male
528 -0.11711102901364075 -1.5834424294859872 0.34531560148341905 -0.14673320201323659 4.663284485618348 -0.07812006020555637 White Male
529 -0.8736709287371962 -0.29893339710456995 2.303908619203621 -0.14673320201323659 -0.2187802566102861 2.420344327886346 White Female
530 -0.7223589487924851 1.5186507175618196 1.1287528085714997 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 White Male
535 1.5473207503781812 0.09445713784325013 -0.43812160560466173 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 White Male
536 -0.8736709287371962 -0.07644722767755127 -0.43812160560466173 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 White Male
537 -0.5710469688477741 1.4313431423320448 1.1287528085714997 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 White Male
539 -0.7223589487924851 -1.4714657074440263 -0.04640300206062135 -0.14673320201323659 -0.2187802566102861 1.5875228651890452 White Male
541 1.0177288205716926 -1.5516073025752497 -1.613277416236783 -0.14673320201323659 4.441035711313555 0.5048549636825542 White Male
544 -0.5710469688477741 -0.2020838034608722 1.1287528085714997 0.8774667064000998 -0.2187802566102861 -0.07812006020555637 White Male
546 -0.8736709287371962 0.7328068101889753 -0.43812160560466173 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 White Male
547 0.261168920848137 0.2319928377796478 1.9121900156595806 -0.14673320201323659 4.478077173697687 0.7547014024917444 White Male
550 -0.4953909788754185 0.47415942018538293 1.1287528085714997 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 White Male
556 0.9420728305993369 2.086173622275627 1.5204714121155403 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 White Male
557 -0.7223589487924851 -0.06828728732754957 -0.43812160560466173 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 Amer-Indian-Eskimo Male
559 -1.6302308284607516 -0.19005215127426878 -1.613277416236783 -0.14673320201323659 -0.2187802566102861 -1.6604808393304278 White Female
563 -0.9493269187095518 0.1740591545522575 1.1287528085714997 -0.0061854778488154225 -0.2187802566102861 -0.07812006020555637 White Male
565 0.034200950931070354 0.1712382006957604 -0.43812160560466173 -0.14673320201323659 -0.2187802566102861 1.5875228651890452 White Male
580 0.6394488707099147 -0.233776936049974 -0.04640300206062135 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 Black Female
581 0.7907608506546259 -0.6558597902563268 -1.613277416236783 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 Black Female
593 -0.1927670189859963 -0.011091974572665217 -0.04640300206062135 0.54308302142124 -0.2187802566102861 0.7547014024917444 White Male
596 -0.5710469688477741 2.0102066602004953 -0.43812160560466173 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 White Female
599 -1.403262858543685 -0.556388034806422 -0.04640300206062135 -0.14673320201323659 -0.2187802566102861 -1.743762985600158 White Male
605 -0.34407899893070737 -0.7856331339433029 -0.43812160560466173 -0.14673320201323659 -0.2187802566102861 0.338290671143094 White Male
609 -0.26842300895835186 0.6773911595985925 1.5204714121155403 -0.14673320201323659 -0.2187802566102861 1.5875228651890452 White Male
612 -1.403262858543685 -1.0279417106706736 -0.04640300206062135 -0.14673320201323659 -0.2187802566102861 -1.3273522542515075 White Female
618 -1.6302308284607516 1.6941367665274014 -1.2215588126927426 -0.14673320201323659 -0.2187802566102861 -2.5765844482974587 White Male
619 -0.41973498890306293 -0.06795596724373279 1.1287528085714997 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 White Male
622 -1.6302308284607516 -0.8236497469892505 -0.8298402091487022 -0.14673320201323659 -0.2187802566102861 -2.0768915706790785 White Male
624 -0.5710469688477741 -0.608471551982419 -0.43812160560466173 -0.14673320201323659 -0.2187802566102861 0.338290671143094 White Male
629 -1.1762948886266185 2.2822583141665036 -0.04640300206062135 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 Black Male
630 -1.5545748384883962 -1.2343351903123063 -1.2215588126927426 -0.14673320201323659 -0.2187802566102861 -2.992995179646109 White Female
633 0.18551293087578144 0.051016341710816454 1.5204714121155403 -0.14673320201323659 -0.2187802566102861 -0.49453079155420676 White Male
634 -0.9493269187095518 -0.2119003442299578 -0.43812160560466173 -0.14673320201323659 -0.2187802566102861 -0.9109415229028571 White Male
639 -1.1762948886266185 1.3794110857657926 1.1287528085714997 -0.14673320201323659 -0.2187802566102861 -1.743762985600158 White Female
641 -0.5710469688477741 -0.6723405978541841 1.5204714121155403 -0.14673320201323659 4.478077173697687 -0.07812006020555637 White Male
656 0.1098569409034259 -0.42351921490778627 0.34531560148341905 0.43757231285420534 -0.2187802566102861 -0.07812006020555637 White Male
657 -0.1927670189859963 1.826049491327023 1.1287528085714997 -0.14673320201323659 -0.2187802566102861 -0.49453079155420676 White Female
658 -0.5710469688477741 1.003069335702373 -0.43812160560466173 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 Black Female
659 -0.41973498890306293 0.04171098049961961 -0.43812160560466173 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 White Male
660 -1.4789188485160405 1.7861301543711563 -0.43812160560466173 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 White Female
668 0.4124809007928481 -0.7405736025442216 -0.43812160560466173 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 White Female
669 -1.403262858543685 1.0347814008676928 -0.04640300206062135 -0.14673320201323659 -0.2187802566102861 -1.743762985600158 White Female
671 -1.1762948886266185 1.5373655691534127 -0.04640300206062135 -0.14673320201323659 -0.2187802566102861 -1.4106344005212377 White Female
673 -0.9493269187095518 -0.07648509282998749 0.34531560148341905 -0.14673320201323659 5.6510568158618755 0.338290671143094 White Male
681 1.2446967904887591 0.1060628070649463 -0.43812160560466173 -0.14673320201323659 -0.2187802566102861 2.586908620425806 White Male
690 -0.7223589487924851 1.574757407184163 1.1287528085714997 0.8774667064000998 -0.2187802566102861 -0.07812006020555637 White Male
696 1.1690408005164035 0.9098926618449868 -0.43812160560466173 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 White Male
699 -0.11711102901364075 -0.8171937384988779 -0.43812160560466173 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 Black Male
704 0.9420728305993369 1.8652209915222748 1.1287528085714997 -0.14673320201323659 -0.2187802566102861 1.171112133840395 White Male
708 0.6394488707099147 -0.7902716151167377 1.1287528085714997 -0.14673320201323659 -0.2187802566102861 0.7547014024917444 White Female
711 -0.11711102901364075 1.3024501634392105 -2.788433226868904 -0.14673320201323659 -0.2187802566102861 -0.744377230363397 White Male
714 1.2446967904887591 -0.693810139285511 -0.43812160560466173 -0.14673320201323659 -0.2187802566102861 -0.24468435274501651 White Male
715 -1.1762948886266185 0.8788905682878457 0.34531560148341905 -0.14673320201323659 -0.2187802566102861 1.2543942801101249 White Male
721 0.18551293087578144 -1.3268208251377316 -0.04640300206062135 -0.14673320201323659 -0.2187802566102861 1.5875228651890452 White Male
730 -1.251950878598974 -0.25929804879197466 -0.04640300206062135 -0.14673320201323659 -0.2187802566102861 -1.743762985600158 Black Male
731 1.6986327303228923 -0.5765322959024819 -0.43812160560466173 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 White Male
735 0.33682491082049254 -0.33318242748311544 0.7370342050274594 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 White Male
736 -1.1006388986542628 -0.7918524852309492 -0.43812160560466173 -0.14673320201323659 4.0311101942624905 -0.9109415229028571 Black Male
737 2.2282246601293814 1.1939286365570532 -1.2215588126927426 -0.14673320201323659 -0.2187802566102861 -1.743762985600158 White Male
749 0.18551293087578144 0.612518687187268 0.34531560148341905 -0.14673320201323659 -0.2187802566102861 1.5875228651890452 White Female
751 1.925600700239959 -0.18803583190704098 -0.43812160560466173 -0.14673320201323659 -0.2187802566102861 0.338290671143094 White Male
757 -0.4953909788754185 -0.7516586259199199 -0.43812160560466173 -0.14673320201323659 3.9101080838076587 1.5875228651890452 White Male
758 1.3960087704334703 -1.4716834320705345 -0.43812160560466173 -0.14673320201323659 1.3937580725122725 0.08844423233390379 White Male
759 1.774288720295248 -0.14558899602605763 -0.43812160560466173 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 White Female
760 0.034200950931070354 4.644684107237415 -0.43812160560466173 -0.14673320201323659 -0.2187802566102861 -1.4106344005212377 White Female
761 0.33682491082049254 0.4107920875833975 -0.04640300206062135 -0.14673320201323659 -0.2187802566102861 -1.3273522542515075 White Male
762 -1.1006388986542628 -0.22965910072253692 1.1287528085714997 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 White Male
763 1.093384810544048 0.04282800249648759 -0.04640300206062135 0.43757231285420534 -0.2187802566102861 -0.07812006020555637 White Female
764 -0.9493269187095518 0.8553573760487457 -0.04640300206062135 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 White Male
766 1.2446967904887591 -0.7992456562441178 -0.43812160560466173 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 White Male
770 1.8499447102676034 -0.9809605227854551 -0.43812160560466173 -0.14673320201323659 -0.2187802566102861 -2.909713033376379 White Male
771 -1.6302308284607516 0.07941520603796856 -1.2215588126927426 -0.14673320201323659 -0.2187802566102861 -1.743762985600158 White Male
772 -0.26842300895835186 -0.5166012258840819 -0.04640300206062135 -0.14673320201323659 -0.2187802566102861 0.7547014024917444 White Male
773 0.9420728305993369 -0.4063095031255321 -0.04640300206062135 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 White Male
777 0.1098569409034259 -1.48110238873904 -0.43812160560466173 -0.14673320201323659 -0.2187802566102861 0.7547014024917444 White Female
782 -0.9493269187095518 -0.9348407671181601 0.34531560148341905 -0.14673320201323659 -0.2187802566102861 1.171112133840395 White Female
788 1.5473207503781812 -0.45014788335854594 -0.43812160560466173 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 White Male
802 -1.1006388986542628 -0.647699849906325 -0.04640300206062135 -0.14673320201323659 -0.2187802566102861 0.7547014024917444 White Male
805 1.2446967904887591 0.8805377024188206 -2.788433226868904 -0.14673320201323659 -0.2187802566102861 -1.3273522542515075 Black Male
809 0.034200950931070354 -0.6820624757421792 -0.43812160560466173 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 White Male
815 -0.41973498890306293 0.6509328843337958 -0.04640300206062135 -0.14673320201323659 -0.2187802566102861 1.5875228651890452 White Female
816 -1.1762948886266185 0.15269374229013005 1.1287528085714997 -0.14673320201323659 -0.2187802566102861 -1.0775058154423174 White Male
821 -0.11711102901364075 -0.05617990483607372 1.1287528085714997 0.8774667064000998 -0.2187802566102861 0.7547014024917444 White Male
825 -1.251950878598974 0.34810632772526373 1.1287528085714997 -0.14673320201323659 -0.2187802566102861 0.7547014024917444 White Female
834 -1.1006388986542628 0.121502322970808 1.1287528085714997 -0.14673320201323659 -0.2187802566102861 -2.160173716948808 Black Male
838 -0.0414550390412852 0.8442912852492654 -0.04640300206062135 -0.14673320201323659 -0.2187802566102861 0.25500852487336395 White Male
840 -0.34407899893070737 -0.1311718392359734 -0.04640300206062135 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 White Male
841 -1.1762948886266185 3.3443758400019923 -0.43812160560466173 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 Black Male
842 0.034200950931070354 0.11636212852759346 1.1287528085714997 1.854772966561421 -0.2187802566102861 0.338290671143094 White Male
849 0.261168920848137 0.7995536076458918 -2.788433226868904 -0.14673320201323659 -0.2187802566102861 -0.24468435274501651 White Female
851 -0.4953909788754185 0.6855321673723761 -0.43812160560466173 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 White Male
853 0.9420728305993369 -0.48952764189219683 1.5204714121155403 -0.14673320201323659 -0.2187802566102861 1.5875228651890452 White Male
855 -0.41973498890306293 1.7411084881245111 -3.1801518304129446 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 White Female
861 0.6394488707099147 -1.5887151519627285 1.5204714121155403 -0.14673320201323659 -0.2187802566102861 -1.3273522542515075 White Female
863 -0.41973498890306293 -0.43622297355013234 -0.43812160560466173 -0.14673320201323659 -0.2187802566102861 -0.9109415229028571 White Male
871 0.1098569409034259 -0.047830638723891 -0.04640300206062135 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 White Female
875 0.4124809007928481 -0.14255978383116139 -0.43812160560466173 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 White Female
892 0.7151048606822703 -0.23446797508193468 1.1287528085714997 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 Asian-Pac-Islander Male
896 -0.11711102901364075 0.09862230461123245 -0.43812160560466173 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 White Male
901 2.984784559852937 -0.06397065994982246 -0.43812160560466173 0.24813263156339313 -0.2187802566102861 -0.07812006020555637 Black Female
909 0.6394488707099147 1.3843335555824992 -0.43812160560466173 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 White Female
913 0.18551293087578144 0.04639679311359971 0.34531560148341905 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 White Male
915 0.6394488707099147 0.02934800822919939 -0.43812160560466173 -0.14673320201323659 -0.2187802566102861 0.7547014024917444 White Male
924 -0.0414550390412852 1.4569305190908088 -0.43812160560466173 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 White Female
928 2.07691268018467 0.7746478036309794 -0.43812160560466173 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 Black Male
933 -0.34407899893070737 -0.6144353134911209 0.34531560148341905 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 White Male
938 -0.41973498890306293 -1.5407494701141684 0.34531560148341905 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 White Female
947 0.4881368907652036 1.6928209524802433 -0.43812160560466173 -0.14673320201323659 -0.2187802566102861 1.171112133840395 White Male
953 -0.4953909788754185 0.1574268863446554 -0.43812160560466173 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 Black Female
955 -0.34407899893070737 0.9489884317353662 -0.43812160560466173 -0.14673320201323659 -0.2187802566102861 -0.9109415229028571 Black Female
966 1.093384810544048 0.702306429901614 1.1287528085714997 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 White Male
970 -0.4953909788754185 -0.9664297705380622 1.1287528085714997 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 White Male
974 0.4881368907652036 -0.041175838183228355 -0.43812160560466173 -0.14673320201323659 -0.2187802566102861 0.5048549636825542 White Male
978 -0.34407899893070737 -0.30148929489401366 0.7370342050274594 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 White Female
981 -0.26842300895835186 0.09103980783588282 1.9121900156595806 -0.14673320201323659 4.663284485618348 3.2531657905836466 White Male
983 -0.6467029588201295 -0.07652295798242369 1.1287528085714997 -0.14673320201323659 -0.2187802566102861 0.7547014024917444 White Male
988 0.7151048606822703 -1.2672684066436937 2.303908619203621 -0.14673320201323659 4.478077173697687 0.4215728174128241 White Female
994 0.33682491082049254 0.3613780636541528 0.34531560148341905 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 White Female
1012 -0.7223589487924851 0.6720521731050879 -0.43812160560466173 -0.14673320201323659 4.663284485618348 -1.3273522542515075 White Female
1013 0.33682491082049254 -0.07081478625266611 -0.04640300206062135 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 White Female
1014 0.4881368907652036 -0.3774183918167094 1.1287528085714997 -0.14673320201323659 -0.2187802566102861 1.5875228651890452 White Male
1019 -0.5710469688477741 -1.310851197097763 1.1287528085714997 -0.14673320201323659 -0.2187802566102861 0.5048549636825542 White Male
1020 -0.7223589487924851 -0.5551668836403544 -0.43812160560466173 -0.14673320201323659 -0.2187802566102861 -1.3273522542515075 White Male
1026 2.303880650101737 -0.20443144291191678 -0.43812160560466173 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 White Female
1031 1.093384810544048 0.9303966418891907 1.1287528085714997 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 Asian-Pac-Islander Male
1041 -0.7980149387648406 0.9958654904513853 1.1287528085714997 -0.14673320201323659 -0.2187802566102861 0.338290671143094 White Male
1042 -0.6467029588201295 1.4899678645913959 -0.04640300206062135 -0.14673320201323659 -0.2187802566102861 -0.07812006020555637 Black Female
1049 0.18551293087578144 1.3130902712737835 -3.1801518304129446 -0.14673320201323659 -0.2187802566102861 -0.49453079155420676 White Male
1056 -0.6467029588201295 0.15144419225973538 -0.04640300206062135 -0.14673320201323659 -0.2187802566102861 1.5875228651890452 White Female
